mal_id,title,images,approved,type,source,episodes,status,airing,duration,score,scored_by,rank,popularity,members,favorites,year,studios,genres
39792,Eizouken ni wa Te wo Dasu na!,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1680/110451.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1680/110451t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1680/110451l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1680/110451.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1680/110451t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1680/110451l.webp'}}",True,TV,Manga,12.0,Finished Airing,False,25 min per ep,8.13,130585,428,694,317988,3883,2020.0,"[{'mal_id': 1591, 'type': 'anime', 'name': 'Science SARU', 'url': 'https://myanimelist.net/anime/producer/1591/Science_SARU'}]","[{'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 46, 'type': 'anime', 'name': 'Award Winning', 'url': 'https://myanimelist.net/anime/genre/46/Award_Winning'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}]"
1604,Katekyo Hitman Reborn!,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/13/80000.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/13/80000t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/13/80000l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/13/80000.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/13/80000t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/13/80000l.webp'}}",True,TV,Manga,203.0,Finished Airing,False,24 min per ep,8.13,254861,429,369,542814,15827,2006.0,"[{'mal_id': 8, 'type': 'anime', 'name': 'Artland', 'url': 'https://myanimelist.net/anime/producer/8/Artland'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}]"
1364,Detective Conan Movie 05: Countdown to Heaven,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1144/92654.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1144/92654t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1144/92654l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1144/92654.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1144/92654t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1144/92654l.webp'}}",True,Movie,Manga,1.0,Finished Airing,False,1 hr 40 min,8.12,36395,430,2617,60769,52,,"[{'mal_id': 73, 'type': 'anime', 'name': 'TMS Entertainment', 'url': 'https://myanimelist.net/anime/producer/73/TMS_Entertainment'}]","[{'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 7, 'type': 'anime', 'name': 'Mystery', 'url': 'https://myanimelist.net/anime/genre/7/Mystery'}]"
3371,Ginga Eiyuu Densetsu Gaiden,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/28463.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/28463t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/28463l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/9/28463.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/9/28463t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/9/28463l.webp'}}",True,OVA,Novel,24.0,Finished Airing,False,26 min per ep,8.12,8534,431,4277,23084,67,,"[{'mal_id': 1269, 'type': 'anime', 'name': 'K-Factory', 'url': 'https://myanimelist.net/anime/producer/1269/K-Factory'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}]"
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1327/110925.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1327/110925t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1327/110925l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1327/110925.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1327/110925t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1327/110925l.webp'}}",True,Special,Manga,1.0,Finished Airing,False,24 min,8.12,17610,432,3304,39436,69,,"[{'mal_id': 14, 'type': 'anime', 'name': 'Sunrise', 'url': 'https://myanimelist.net/anime/producer/14/Sunrise'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}]"
51367,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1051/121959.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1051/121959t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1051/121959l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1051/121959.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1051/121959t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1051/121959l.webp'}}",True,ONA,Manga,12.0,Finished Airing,False,24 min per ep,8.12,115554,433,1093,203954,858,,"[{'mal_id': 287, 'type': 'anime', 'name': 'David Production', 'url': 'https://myanimelist.net/anime/producer/287/David_Production'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
39592,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1897/100015.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1897/100015t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1897/100015l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1897/100015.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1897/100015t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1897/100015l.webp'}}",True,TV,Manga,13.0,Finished Airing,False,25 min per ep,8.12,8971,434,4535,20251,98,2019.0,"[{'mal_id': 14, 'type': 'anime', 'name': 'Sunrise', 'url': 'https://myanimelist.net/anime/producer/14/Sunrise'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}]"
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1511/94432.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1511/94432t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1511/94432l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1511/94432.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1511/94432t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1511/94432l.webp'}}",True,Movie,Original,1.0,Finished Airing,False,2 hr 29 min,8.12,10324,435,4267,23183,190,,"[{'mal_id': 35, 'type': 'anime', 'name': 'Seven Arcs', 'url': 'https://myanimelist.net/anime/producer/35/Seven_Arcs'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}]"
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/5/41415.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/5/41415t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/5/41415l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/5/41415.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/5/41415t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/5/41415l.webp'}}",True,Special,Manga,1.0,Finished Airing,False,1 hr 46 min,8.12,36828,436,2481,66460,83,,"[{'mal_id': 18, 'type': 'anime', 'name': 'Toei Animation', 'url': 'https://myanimelist.net/anime/producer/18/Toei_Animation'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 10, 'type': 'anime', 'name': 'Fantasy', 'url': 'https://myanimelist.net/anime/genre/10/Fantasy'}]"
16662,Kaze Tachinu,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/8/52353.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/8/52353t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/8/52353l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/8/52353.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/8/52353t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/8/52353l.webp'}}",True,Movie,Manga,1.0,Finished Airing,False,2 hr 6 min,8.11,177303,437,708,310633,3057,,"[{'mal_id': 21, 'type': 'anime', 'name': 'Studio Ghibli', 'url': 'https://myanimelist.net/anime/producer/21/Studio_Ghibli'}]","[{'mal_id': 46, 'type': 'anime', 'name': 'Award Winning', 'url': 'https://myanimelist.net/anime/genre/46/Award_Winning'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 22, 'type': 'anime', 'name': 'Romance', 'url': 'https://myanimelist.net/anime/genre/22/Romance'}]"
2581,Kidou Senshi Gundam 00,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/13200.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/13200t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/13200l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/13200.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/13200t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/13200l.webp'}}",True,TV,Original,25.0,Finished Airing,False,24 min per ep,8.11,118277,438,1050,213419,4404,2007.0,"[{'mal_id': 14, 'type': 'anime', 'name': 'Sunrise', 'url': 'https://myanimelist.net/anime/producer/14/Sunrise'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}]"
30831,Kono Subarashii Sekai ni Shukufuku wo!,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/8/77831.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/8/77831t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/8/77831l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/8/77831.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/8/77831t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/8/77831l.webp'}}",True,TV,Light novel,10.0,Finished Airing,False,23 min per ep,8.11,1207693,439,38,1854880,43404,2016.0,"[{'mal_id': 37, 'type': 'anime', 'name': 'Studio Deen', 'url': 'https://myanimelist.net/anime/producer/37/Studio_Deen'}]","[{'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 10, 'type': 'anime', 'name': 'Fantasy', 'url': 'https://myanimelist.net/anime/genre/10/Fantasy'}]"
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/4/29816.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/4/29816t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/4/29816l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/4/29816.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/4/29816t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/4/29816l.webp'}}",True,Special,Manga,1.0,Finished Airing,False,1 hr 48 min,8.11,46304,440,1965,97341,241,,"[{'mal_id': 10, 'type': 'anime', 'name': 'Production I.G', 'url': 'https://myanimelist.net/anime/producer/10/Production_IG'}]","[{'mal_id': 46, 'type': 'anime', 'name': 'Award Winning', 'url': 'https://myanimelist.net/anime/genre/46/Award_Winning'}, {'mal_id': 7, 'type': 'anime', 'name': 'Mystery', 'url': 'https://myanimelist.net/anime/genre/7/Mystery'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}]"
8129,Kuragehime,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/24865.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/24865t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/24865l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/24865.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/24865t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/24865l.webp'}}",True,TV,Manga,11.0,Finished Airing,False,22 min per ep,8.11,106673,441,980,226721,4458,2010.0,"[{'mal_id': 112, 'type': 'anime', 'name': ""Brain's Base"", 'url': 'https://myanimelist.net/anime/producer/112/Brains_Base'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}]"
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/4/80587.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/4/80587t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/4/80587l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/4/80587.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/4/80587t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/4/80587l.webp'}}",True,OVA,Manga,3.0,Finished Airing,False,23 min per ep,8.11,120572,442,820,271664,706,,"[{'mal_id': 858, 'type': 'anime', 'name': 'Wit Studio', 'url': 'https://myanimelist.net/anime/producer/858/Wit_Studio'}]","[{'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 10, 'type': 'anime', 'name': 'Fantasy', 'url': 'https://myanimelist.net/anime/genre/10/Fantasy'}]"
40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1993/119022.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1993/119022t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1993/119022l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1993/119022.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1993/119022t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1993/119022l.webp'}}",True,ONA,Manga,6.0,Finished Airing,False,22 min per ep,8.11,128454,443,1070,208235,434,,"[{'mal_id': 7, 'type': 'anime', 'name': 'J.C.Staff', 'url': 'https://myanimelist.net/anime/producer/7/JCStaff'}, {'mal_id': 1444, 'type': 'anime', 'name': 'Egg Firm', 'url': 'https://myanimelist.net/anime/producer/1444/Egg_Firm'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
2236,Toki wo Kakeru Shoujo,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1/2432.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1/2432t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1/2432l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1/2432.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1/2432t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1/2432l.webp'}}",True,Movie,Novel,1.0,Finished Airing,False,1 hr 39 min,8.11,441831,444,231,764835,5758,,"[{'mal_id': 11, 'type': 'anime', 'name': 'Madhouse', 'url': 'https://myanimelist.net/anime/producer/11/Madhouse'}]","[{'mal_id': 46, 'type': 'anime', 'name': 'Award Winning', 'url': 'https://myanimelist.net/anime/genre/46/Award_Winning'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 22, 'type': 'anime', 'name': 'Romance', 'url': 'https://myanimelist.net/anime/genre/22/Romance'}, {'mal_id': 24, 'type': 'anime', 'name': 'Sci-Fi', 'url': 'https://myanimelist.net/anime/genre/24/Sci-Fi'}]"
33486,Boku no Hero Academia 2nd Season,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/85221.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/85221t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/85221l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/12/85221.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/12/85221t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/12/85221l.webp'}}",True,TV,Manga,25.0,Finished Airing,False,23 min per ep,8.11,1648982,445,14,2402163,17162,2017.0,"[{'mal_id': 4, 'type': 'anime', 'name': 'Bones', 'url': 'https://myanimelist.net/anime/producer/4/Bones'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}]"
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/2/89974.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/2/89974t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/2/89974l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/2/89974.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/2/89974t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/2/89974l.webp'}}",True,Movie,Light novel,1.0,Finished Airing,False,1 hr 33 min,8.11,136083,446,872,254999,1524,,"[{'mal_id': 2, 'type': 'anime', 'name': 'Kyoto Animation', 'url': 'https://myanimelist.net/anime/producer/2/Kyoto_Animation'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 22, 'type': 'anime', 'name': 'Romance', 'url': 'https://myanimelist.net/anime/genre/22/Romance'}]"
6467,Detective Conan Movie 14: The Lost Ship in the Sky,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/7/22312.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/7/22312t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/7/22312l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/7/22312.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/7/22312t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/7/22312l.webp'}}",True,Movie,Manga,1.0,Finished Airing,False,1 hr 42 min,8.11,31422,447,2769,54261,57,,"[{'mal_id': 65, 'type': 'anime', 'name': 'Tokyo Movie Shinsha', 'url': 'https://myanimelist.net/anime/producer/65/Tokyo_Movie_Shinsha'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 7, 'type': 'anime', 'name': 'Mystery', 'url': 'https://myanimelist.net/anime/genre/7/Mystery'}]"
3702,Detroit Metal City,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/9853.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/9853t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/9853l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/3/9853.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/3/9853t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/3/9853l.webp'}}",True,OVA,Manga,12.0,Finished Airing,False,14 min per ep,8.11,106071,448,1089,204865,3224,,"[{'mal_id': 13, 'type': 'anime', 'name': 'Studio 4°C', 'url': 'https://myanimelist.net/anime/producer/13/Studio_4%C2%B0C'}]","[{'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}]"
6746,Durarara!!,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/71772.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/71772t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/71772l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/71772.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/71772t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/71772l.webp'}}",True,TV,Light novel,24.0,Finished Airing,False,24 min per ep,8.11,647165,449,83,1358203,29762,2010.0,"[{'mal_id': 112, 'type': 'anime', 'name': ""Brain's Base"", 'url': 'https://myanimelist.net/anime/producer/112/Brains_Base'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 7, 'type': 'anime', 'name': 'Mystery', 'url': 'https://myanimelist.net/anime/genre/7/Mystery'}, {'mal_id': 37, 'type': 'anime', 'name': 'Supernatural', 'url': 'https://myanimelist.net/anime/genre/37/Supernatural'}]"
121,Fullmetal Alchemist,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/75815.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/75815t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/75815l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/10/75815.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/10/75815t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/10/75815l.webp'}}",True,TV,Manga,51.0,Finished Airing,False,24 min per ep,8.11,866546,450,76,1423249,25437,2003.0,"[{'mal_id': 4, 'type': 'anime', 'name': 'Bones', 'url': 'https://myanimelist.net/anime/producer/4/Bones'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 2, 'type': 'anime', 'name': 'Adventure', 'url': 'https://myanimelist.net/anime/genre/2/Adventure'}, {'mal_id': 46, 'type': 'anime', 'name': 'Award Winning', 'url': 'https://myanimelist.net/anime/genre/46/Award_Winning'}, {'mal_id': 8, 'type': 'anime', 'name': 'Drama', 'url': 'https://myanimelist.net/anime/genre/8/Drama'}, {'mal_id': 10, 'type': 'anime', 'name': 'Fantasy', 'url': 'https://myanimelist.net/anime/genre/10/Fantasy'}]"
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1464/107998.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1464/107998t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1464/107998l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1464/107998.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1464/107998t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1464/107998l.webp'}}",True,TV,Light novel,12.0,Finished Airing,False,23 min per ep,8.11,113197,452,1148,191502,770,2020.0,"[{'mal_id': 30, 'type': 'anime', 'name': 'Ajia-do', 'url': 'https://myanimelist.net/anime/producer/30/Ajia-do'}]","[{'mal_id': 10, 'type': 'anime', 'name': 'Fantasy', 'url': 'https://myanimelist.net/anime/genre/10/Fantasy'}]"
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,"{'jpg': {'image_url': 'https://cdn.myanimelist.net/images/anime/1720/110926.jpg', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1720/110926t.jpg', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1720/110926l.jpg'}, 'webp': {'image_url': 'https://cdn.myanimelist.net/images/anime/1720/110926.webp', 'small_image_url': 'https://cdn.myanimelist.net/images/anime/1720/110926t.webp', 'large_image_url': 'https://cdn.myanimelist.net/images/anime/1720/110926l.webp'}}",True,Special,Manga,1.0,Finished Airing,False,12 min,8.11,15701,452,3604,33059,34,,"[{'mal_id': 1258, 'type': 'anime', 'name': 'Bandai Namco Pictures', 'url': 'https://myanimelist.net/anime/producer/1258/Bandai_Namco_Pictures'}]","[{'mal_id': 1, 'type': 'anime', 'name': 'Action', 'url': 'https://myanimelist.net/anime/genre/1/Action'}, {'mal_id': 4, 'type': 'anime', 'name': 'Comedy', 'url': 'https://myanimelist.net/anime/genre/4/Comedy'}]"
